,GroupId,SubGroupId,Categories,Q&A
105,0,3,Güvenlik Ürünleri,"Kurumlar ve şirketler de Akıllı Anahtar kullanabilir mi?
Kurumlar ve şirketler de Akıllı Anahtar ürünümüzden faydalanabilmektedir. Buna ilave olarak bankamız tarafından kurumsal müşterilerimizin ihtiyaçları gözetilerek geliştirilen Smart Banking ürünü de 2001 yılından bu yana kullanımdadır."
106,0,3,Güvenlik Ürünleri,"Bankanızda hesabım yok. Akıllı Anahtar için nereden ve nasıl başvurabilirim?
Akıllı Anahtar başvurusunda bulunabilmek için bankamızda en az bir vadesiz hesabınız ve bu hesaba bağlı İnternet Şubesi şifrenizin ya da kredi kartınız olması gerekmektedir. Müşterimiz olmak için size en yakın şubemize uğrayarak bir hesap açtırabilir, İnternet Şubesi şifrenizi alabilir ve ardından internet şubesi içerisinden Akıllı Anahtara başvurabilirsiniz ya da Kredi Kartı ile giriş yapıp Akıllı anahtara başvurabilirsiniz."
107,0,3,Güvenlik Ürünleri,"Bankanızda hesabım var. Akıllı Anahtar için nereden ve nasıl başvurabilirim?
Akıllı Anahtar’a sadece Yapı Kredi İnternet Şubesi içerisinden başvurulabilmektedir. Bankamızda en az bir adet vadesiz hesabınız varsa ve İnternet Şubesi müşterisi değilseniz, şubelerimizden, ATM’lerimizden, Telefon Bankacılığı ya da yapikredi.com.tr sitesindeki Şifre İşlemleri menüsünden başvuruda bulunarak İnternet Şubesi şifrenizi alıp anında kullanmaya başlayabilirsiniz. İnternet Şubesi Kullanıcı Adı ve Şifrenizi aldıktan sonra, İnternet Şubesine giriş yaparak -Ayarlarım/Akıllı Şifre İşlemlerim/Akıllı Anahtar menüsünden başvurunuzu gerçekleştirebilirsiniz."
108,0,3,Güvenlik Ürünleri,"Avantajları nelerdir?
İki kademeli güvenlik sağlar;
Üretilen şifreler bir kez daha kullanılamaz;
Kullanımı kolaydır;
Akıllı Anahtar cihazı her yere taşınabilir;
Herhangi bir yazılım yüklemesi gerektirmez; işletim sisteminden bağımsız çalışır."
109,0,3,Güvenlik Ürünleri,"Akıllı Anahtarın boyutları nedir?
Boyutları 3x7 cm, ağırlığı ise 20 gr dır."
110,0,3,Güvenlik Ürünleri,"Akıllı Anahtarımla ilgili sorunlarım için nereye danışabilirim?
Akıllı anahtarınızla ilgili rakamların tam görünmemesi gibi bir sorunla karşılaştığınızda Akıllı Anahtar pilinizi değiştiriniz. Bireysel İnternet Şubesi için 444 0 444 / 0850 222 0 444 - 4, Kurumsal İnternet Şubesi için 444 0 448 / 0850 222 0 448 - 4'ü tuşlayarak İnternet Şubesi Destek ekibimize ulaşabilir ya da İnternet Şubesi içerisinden Online Hizmet fonksiyonunu kullanarak müşteri temsilcilerimize ulaşabilir ve Akıllı Anahtar kullanımına dair tüm sorularınız için yardım alabilirsiniz."
111,0,3,Güvenlik Ürünleri,"Akıllı Anahtarımla ""Tek Kullanımlık Şifre""mi nasıl üretebilirim?
Akıllı Anahtarınızla tek kullanımlık şifre üretmek için, Akıllı Anahtarınız üzerinde yer alan düğmeye parmağınızı ortalama iki saniye basılı tuttuğunuzda sekiz haneli ""Tek Kullanımlık Şifre""nizi üretmiş olursunuz."
112,0,3,Güvenlik Ürünleri,"Akıllı Anahtarımı teslim aldım. Kullanıma nasıl açabilirim?
Akıllı Anahtarınızı teslim aldıktan sonra kullanıma açılabilmesi için İnternet Şubesi'ne giriş yapmanız ve Akıllı Anahtarınızı aktive etmeniz gerekmektedir. Akıllı Anahtarınızı, İnternet Şubesi içerisinden, Ayarlarım/Akıllı Şifre İşlemlerim/Akıllı Anahtar menüsü altından aktive edebilirsiniz. Aktivasyon işlemini gerçekleştirdikten sonra Akıllı Anahtarınız kullanıma açılmış olur. Bundan sonra, İnternet Şubesi'ne her girişte kullanıcı adı ve şifrenizi girdikten sonra açılacak yeni ekrana ve işlem gerçekleştirdikten sonra gelen Akıllı Anahtar Şifresi bölümüne Akıllı Anahtar’ınızla üreteceğiniz 8 haneli şifreyi girmeniz gerekmektedir."
113,0,3,Güvenlik Ürünleri,"Akıllı Anahtarımı Telefon Bankacılığı ya da Mobil Şube işlemlerimde de kullanabilir miyim?
Akıllı Anahtarınızı İnternet ve Mobil Şubesi’ne erişiminizde ve işlem onaylamalarınızda kullanabilirsiniz."
114,0,3,Güvenlik Ürünleri,"Akıllı Anahtarımı nasıl teslim alabilirim?
Akıllı Anahtarınız, başvuru esnasında belirttiğiniz adresinize, gönderim masrafları bankamıza ait olarak, ortalama 7 iş günü içerisinde, kurye aracılığı ile teslim edilmektedir. Teslimat kimlik ibrazı ve imza karşılığında gerçekleştirilmektedir. Akıllı Anahtar teslimatı sizden başka bir kişiye yapılamamaktadır."
115,0,3,Güvenlik Ürünleri,"Akıllı Anahtarı niçin kullanmalıyım?
Kişiye özel sabit şifreler, İnternet Şubesi'nde kimlik ispatı için en kolay ve sık başvurulan yöntem. Ne var ki kimi durumlarda kullanıcının dikkatsizliği, bilgisizliği ya da kullanılan bilgisayardaki sistem açıkları nedeniyle, gelişen teknoloji ile birlikte sanal ortamda artış gösteren dolandırıcılık olaylarını engellemede yetersiz kalabiliyor. Söz konusu tehditler, ancak güncellenen ve güçlendirilen yeni güvenlik sistemleri sayesinde önlenebiliyor.

Bu doğrultuda BDDK'da 1 Ocak 2010 tarihinde uygulanmaya başlayan uygulamayla tüm bankaların İnternet Şubesi girişlerinde tek kullanımlık şifreyi zorunlu hale getirdi. 1 Ocak 2010 tarihinden itibaren tek kullanımlık şifre olmadan Yapı Kredi ve diğer tüm bankaların internet şubelerine girilememektedir.

Bankamız bu alanda en gelişmiş ve güvenilir sistem olan ""Akıllı Anahtar""ı ve beraberinde getirdiği 'Tek Kullanımlık Şifre' uygulaması ile siz müşterilerimizin İnternet Şubesi girişlerinizde ve işlemlerinizde en üst düzeyde güvenliğini sağlamayı hedefliyor.

Her bir Akıllı Anahtar cihazı kullanıcısına özel üretilir. Akıllı Anahtar, bankamızın İnternet Şubesi'ne her girişiniz ve işlem onaylamalarınız için öncekilerinden farklı sekiz haneli yeni bir şifre verir. Bu şifre, giriş yaptığınız an geçerliliğini kaybeder; yani sizin tarafınızdan ya da Akıllı Anahtar sistemine dahil diğer kişilerce ikinci bir kez kullanılamaz.

Akıllı Anahtar, kolay taşınabilmesi için de anahtarlık şeklinde tasarlanmıştır. Kaybolması halinde telefonla iptal ettirebilir ve yenisi için hemen istekte bulunabilirsiniz.
"
116,0,3,Güvenlik Ürünleri,"Akıllı Anahtar nedir?
Akıllı Anahtar, İnternet Şubesi kullanıcılarına iki kademeli güvenlik sağlayan ve Türkiye'de ilk olarak bankamızın siz müşterilerimize sunduğu bir üründür. Akıllı Anahtar her kullanımda ""Tek Kullanımlık Şifre"" üretir ve İnternet Şubesi girişlerinizde ve işlem onaylamada kullanılır.

Akıllı Anahtar, üreteceği sekiz haneli her yeni şifreyi sadece sizinle paylaşır. Bu ""Tek kullanımlık Şifre""yi, İnternet Şubesi kullanıcı kodu ve şifrenizi girdikten sonra açılacak yeni ekranda belirtilen alana girerek sisteme kendinizi tanıtmış olursunuz.

Akıllı Anahtar tarafından üretilen şifreler, siz ya da bir başkası tarafından ikinci bir kez kullanılamaz."
117,0,3,Güvenlik Ürünleri,"Akıllı Anahtar ile ürettiğim şifreyi kullanmazsam ne olur?
Art arda belirli sayıda şifre üretir ve bu şifreleri kullanmazsanız eşleme hatası oluşur ve İnternet Şubesi'ne bir sonraki girişinizde güvenliğiniz gereği ""hatalı şifre"" uyarısı alırsınız. Bu hatanın düzeltilmesi ve Akıllı Anahtarınızın kullanıma yeniden açılabilmesi için Telefon Bankacılığı'nı arayarak İnternet Destek hattımızla (Bireysel İnternet Şubesi için 444 0 444 / 0850 222 0 444 - 4, Kurumsal İnternet Şubesi için 444 0 448 / 0850 222 0 448 - 4) görüşebilirsiniz."
118,0,3,Güvenlik Ürünleri,"Akıllı Anahtar için herhangi bir bedel ödeyecek miyim?
Akıllı Anahtar ücreti 25 TL’dir."
119,0,3,Güvenlik Ürünleri,"""Tek Kullanımlık Şifre"", Akıllı Anahtar ekranında ne kadar süreyle gözükür?
Üretilen tek kullanımlık şifreniz, Akıllı Anahtar ekranında 40 saniye süresince gözükür. Ekran üzerindeki geriye doğru sayan sayaç size kalan sürenizi gösterir ve süre sonunda Akıllı Anahtar otomatik olarak kendini kapatır. Bu 40 saniye içerisinde şifreniz ile İnternet Şubesi’ne şifrenizi girmeniz gerekir."
120,0,4,ATM,"Sesli işlem menüsünden hangi işlemleri yapabilirim?
Para Çekme, Para Yatırma, Nakit Avans, Bakiye Sorma, Kredi Kartı Borç Ödeme, Kredi Kartı Borç Sorgulama işlemlerinizi yapabilirsiniz. Ortak ATM uygulaması dahilinde başka banka kartlarıyla da yukarıda yer alan tüm işlemleri yapabilirsiniz."
121,0,4,ATM,"Diğer Bankaların sesli işlem menüsünden gerçekleştireceğim işlemler için işlem ücreti alınır mı?
Bankamız kayıtlarında engelli bilgisi olan müşterilerimiz ile 70 yaş ve üzerindeki müşterilerimiz diğer bankaların ATM’lerinde (Ortak ATM) “Para Çekme, Para Yatırma, Bakiye Sorma, Kredi Kartı Borç Ödeme, Kredi Kartı Borç Sorgulama"" işlemlerini ücretsiz gerçekleştirebilirler."
122,0,4,ATM,"Kartım yanımda olmadan ATM’den para çekip, yatırabilir miyim?
Yapı Kredi Mobil Bankacılık kullanıcısıysanız, Yapı Kredi Mobil'i kullanarak ATM'ye dokunmadan, ATM üzerindeki QR kodu, mobil şube ekranında açılan kameraya okutarak para yatırma ve para çekme işlemlerinizi hızlı bir şekilde gerçekleştirebilirsiniz."
123,0,4,ATM,"ATM’den kredi kartıma otomatik ödeme talimatı verebilir miyim?
Kredi kartınıza ödeme yaptıktan sonra ekrandaki ilgili adımdan devam ederek otomatik ödeme talimatı verebilirsiniz."
124,0,4,ATM,"ATM’den fatura ödeme talimatı verebilir miyim?
Faturanıza ödeme yaptıktan sonra ekrandaki ilgili adımdan devam ederek otomatik ödeme talimatı verebilirsiniz."
125,0,4,ATM,"ATM’den işlemlere ait bilgi fişlerini e-posta adresine nasıl gönderebilirim?
Yapılan işlemlerin sonunda dilerseniz bilgi fişlerini e-posta adresinize gönderebilir, bundan sonraki tüm finansal işlemleriniz için bilgi fişi e-posta talimatı verebilirsiniz."
126,0,4,ATM,"ATM’den ek kartıma ödeme yapabilir miyim?
Ek kartın borcu asıl karta yansıtıldığından, ek kart sahibi olduğunuz için ek kartınıza ait borç ödeme işleminizi gerçekleştiremezsiniz."
127,0,4,ATM,"ATM’den EUR/USD hesabımın bakiyesini ve hesap hareketlerini inceleme işlemlerini yapabilir miyim?
Evet, ATM’den döviz hesabınızın Bakiye ve Hesap Hareketleri İnceleme işlemlerini yapabilirsiniz."
128,0,4,ATM,"ATM’den yapacağım EUR/USD hesabımdan para çekme/yatırma işlemlerinde ücret ödeyecek miyim?
Kendi döviz hesabınızdan para çekme ve yatırma işlemlerinde ücret ödemezsiniz.
Başka hesaba EUR/USD para yatırma işlemi yaptığınızda, işlem ücreti karta bağlı TL hesaptan alınacaktır."
129,0,4,ATM,"ATM’den EUR/USD hesabıma ulaşabilmek için ne yapmalıyım?
Yapı Kredi Bankası'na ait EUR/USD hesabınızı internet şubesinden, mobil şubeden, 444 0 444 Telefon Bankacılığı’ndan ve şubelerimizden banka kartı/kredi kartınıza bağlatabilirsiniz."
130,0,4,ATM,"ATM’lerden döviz cinsiden para çekme ve yatırma işlemlerimi yapabilir miyim?
Yapı Kredi Döviz ATM’lerinden bireysel kartınıza bağlı EUR ve/veya USD hesaplarınızdan para çekebilir, kendi hesabınıza ya da bir başka Yapı Kredi hesabına para yatırabilirsiniz.
Size en yakın Yapı Kredi Döviz ATM için tıklayınız."
131,0,4,ATM,"Yurt dışında Yabancı Banka ATM’ lerinden para çektiğimde bir komisyon ödeyecek miyim ?
Unicredit bünyesindeki ATM’ lerden komisyon ücreti ödemeden para çekebilirsiniz.

Unicredit grubu bankaları dışındaki banka ATM’lerinden banka kartı ile para çektiğinizde işlem başına 3 USD komisyon alınmaktadır"
132,0,4,ATM,"Yurt dışına çıktığımda banka kartım ile Yabancı Banka ATM 'lerinden hesabıma ulaşıp para çekebilecek miyim ?
Yurtdışında Visa Electron / Maestro amblemini gördüğünüz tüm yabancı banka ATM' lerinden Banka kartınız ile hesabınıza ulaşıp bulunduğunuz ülkenin para birimiyle para çekebilirsiniz.

Visa / Mastercard amblemini gördüğünüz tüm yabancı banka ATM’ lerinden Worldcard’ınız ile nakit avans çekebilirsiniz."
133,0,4,ATM,"Unicredit Group’ un Yurt Dışı ATM listesine nasıl ulaşırım ?
Unicredit Group’ un Yurt Dışı ATM listesi için tıklayınız."
134,0,4,ATM,"Banka kartı ile ATM Banka Kartı Paylaşım Platformu (Ortak ATM) üyesi bankaların ATM’ lerinden yaptığım işlemler için ücret ödeyecek miyim ?
ATM Banka Kartı Paylaşım Platformu (Ortak ATM) üyesi diğer bankaların ATM’lerinden yapılan işlemlerden alınan hizmet ücreti bilgilerine Ürün ve Hizmet Ücretleri sayfasından ulaşabilirsiniz."
135,0,4,ATM,"Banka Kartı ile ATM Banka Kartı Paylaşım Platformu (Ortak ATM) üyesi bankaların ATM’lerinden işlem yapabilir miyim?
Banka Kart'ınızla ATM Banka Kartı Paylaşım Platformu (Ortak ATM) ATM'lerinden para çekebilir, hesap bakiyesi bilginize ulaşabilirsiniz."
136,0,4,ATM,"ATM Banka Kartı Paylaşım Platformu (Ortak ATM) üyesi bir bankanın ATM' sinden para çekerken ATM para ödemedi, ancak çekmek istediğim tutar hesabımdan düşüldü ; ne yapmalıyım ?
Bu durumda en yakın Yapı Kredi şubesine bir dilekçe ile başvurabilir ya da 444 0 444 / 0850 222 0 444 Telefon Bankacılığını arayarak konuyu aktarabilirsiniz. Durumunuz incelenerek size en kısa sürede bilgi verilecektir."
137,0,4,ATM,"ATM Banka Kartı Paylaşım Platformu (Ortak ATM) üye banka ATM' sinde işlem yaparken makine kartımı alıkoydu ; ne yapmalıyım ?
Bu durumda, kendi güvenliğiniz için 444 0 444 / 0850 222 0 444 Telefon Bankacılığı' nı arayıp 0'ı tuşlayarak ulaşacağınız Kayıp-Çalıntı Hattı ile görüşerek kartınızı iptal ettirmenizi ve yeni kart talebinde bulunmanızı öneririz."
138,0,4,ATM,"Yapı Kredi müşterisi değilim, Engelsiz ATM’de işlem yapabilir miyim?
Evet, Yapı Kredi müşterisi olmasanız bile banka kartınız veya kredi kartınız ile sesli işlem menüsünden Para Çekme, Para Yatırma, Nakit Avans, Bakiye Sorma, Kredi Kartı Borç Ödeme, Kredi Kartı Borç Sorgulama işlemlerinizi yapabilirsiniz."
139,0,4,ATM,"Engelsiz ATM hizmetini nereden alabilirim?
Size en yakın Engelsiz ATM’yi yapikredi.com.tr’den veya Yapı Kredi Mobil’den öğrenebilirsiniz."
140,0,4,ATM,"TL Kartım / Kredi Kartım ATM’de sıkıştı, ne yapmalıyım ?
Böyle bir durumda bulunduğunuz ATM' den ayrılmadan kendi telefonunuzu kullanarak 444 0 444 / 0850 222 0 444 Telefon Bankacılığı' ndan 0'ı tuşlayarak ulaşacağınız Kayıp Çalıntı Hattı'mızla görüşerek kartınızı iptal ettirin ve güvenliğiniz için şifrenizi bankamız çalışanları dahil kimseye söylemeyin. Tanımadığınız kişilerden yardım almayın. Yeni kartınız en kısa sürede adresinize ulaştırılacaktır"
141,0,4,ATM,"ATM’de işlem yaparken makine kartımı alıkoydu, ne yapmalıyım ?
Bankamız müşterisiyseniz 444 0 444 / 0850 222 0 444 Telefon Bankacılığı' nı arayarak, başka bir bankanın müşterisi iseniz kendi bankanızın telefon bankacılığı hizmetini arayarak kartınızı iptal ettirmenizi ve yeni kart talebinde bulunmanızı öneririz. Konu hakkında ayrıntılı bilgi için Telefon Bankacılığı'ndan müşteri temsilcilerimize ulaşarak bilgi alabilirsiniz."
142,0,4,ATM,"Para Yatırma ve Havale işleminde İşlem Açıklaması girebilir miyim?
ATM’lerimizde kartlı / kartsız para yatırma ve başkasının hesabına havale işlemlerinde alıcının hesap hareketlerinde görünmek üzere işlem açıklamasını ATM üzerindeki klavyeden ya da ekranda çıkan sanal klavyeden yazabilirsiniz."
143,0,4,ATM,"Kendi kredi kartıma ya da başkasının kredi kartına ATM’den ödeme yaptığımda işlem ücreti ödeyecek miyim ?
ATM’den yapacağınız kredi kartı borcu ödeme işlemleri ücretsizdir."
144,0,4,ATM,"Kendi hesaplarım arasında ya da başka birisinin hesabına ATM' den yapacağım havale için işlem ücreti ödeyecek miyim ?
ATM’lerden vadesiz hesabınızı kullanarak 3. şahıs hesaplarına yapacağınız Havale işlemlerinden işlem başına alınacak masraf bilgisine Ürün ve Hizmet Ücretleri sayfasından ulaşabilirsiniz."
145,0,4,ATM,"Kartsız para yatırma ve kredi kartı borç ödeme işlemlerinde T.C Kimlik Numarası neden isteniyor?
Kartsız Para Yatırma ve Kartsız Kredi Kartı Borç Ödeme işlemlerinde MASAK düzenlemeleri kapsamındaki kimlik tespitine ilişkin hükümler nedeniyle ATM'de işlemi gerçekleştiren kişinin T.C Kimlik Numarasının alınması zorunlu hale getirilmiştir."
146,0,4,ATM,"Kartsız nasıl işlem yapabilirim?
Bu işlemleri Yapı Kredi ATM’lerinde “Giriş” tuşuna basarak veya ATM tanıtım ekranında yer alan “Kartsız İşlemler” , “Başvuru İşlemleri” butonlarına basarak yapabilirsiniz. Nakit ve kartsız olarak yapılan para yatırma ve ödeme işlemleri ATM'lerden yapılmaktadır. Nakit yapılan ödeme işlemleri sonunda banknot/madeni para olarak para üstü verilmektedir. Kredi kartı ve fatura ödeme işlemleri ekstre/fatura üzerindeki barkod okutularak da yapılabilir.
Kredi kartı borcunu hesap özetindeki barkodu okutarak ya da kart numarasını girerek ödeyebilirsiniz
Para Yatırma adımından hesap/kart numarasını girerek kendi hesabınıza ya da başka bir Yapı Kredi alıcısının hesabına para yatırabilirsiniz
Fatura Ödemesi adımını kullanarak fatura üzerindeki barkodu okutarak ya da abone numarası girerek ödeme yapabilirsiniz.
Bireysel Kredi Ödemesi adımından müşteri numarasınızı ve kredi numaranızın son 6 hanesini girerek kredi bilgilerinize ulaşabilir ve nakit olarak bireysel kredi taksitinizi ödeyebilirsiniz."
147,0,4,ATM,"ATM’lerden yatırdığım parayı ne zaman kullanabilirim ?
Yapı Kredi ATM'lerinden yatırılan para anında kullanılabilir bakiye olarak hesaba ya da kullanılabilir limit olarak kredi kartına yansımaktadır."
148,0,4,ATM,"ATM’lerden yapacağım nakit ödeme işlemlerinden sonra para üstünü alabilir miyim?
Nakit olarak yapılan kredi kartı, bireysel kredi ve fatura ödeme işlemlerinden sonra madeni para ya da banknot olarak para üstünüzü kuruşu kuruşuna alabilirsiniz.

Kartlı olarak nakit kredi kartı ya da bireysel kredi ödemesi yapıyorsanız dilerseniz para üstünüzü kartınıza bağlı vadesiz hesabınıza da aktarabilirsiniz."
149,0,4,ATM,"ATM’den kredi kartı borcumu ödedim, ödemem hemen yansır mı?
ATM’lerden vadesiz hesaptan ya da nakit olarak yapılan ödeme tutarı kart limitine anında yansır. Ödeme bilgisi ise işlemden 1 gün sonra Kredi Kartı Güncel Dönem İşlemleri’nde görülebilir."
150,0,4,ATM,"ATM’de para yatırırken hangi banknotları kullanabilirim ?
Yapı Kredi ATM'lerinden para yatırma işlemi sırasında 10, 20, 50, 100 ve 200 TL' lik ; 10, 20, 50 ve 100 dolarlık ; 10, 20, 50, 100, 200 ve 500 euroluk banknotları kullanabilirsiniz."
151,0,4,ATM,"ATM’de para yatırırken bir seferde kaç adet banknot kullanabilirim ?
Yapı Kredi ATM'lerinden para yatırma işleminde bir seferde en fazla 100 adet banknot yatırabilirsiniz."
152,1,0,Üye İşyeri,"Yapı Kredi POS’larından (Sanal POS dahil) Dövizli işlem yapılabiliyor mu?
Yapı Kredi POS`larında USD ve EURO işlem yapılabilmektedir."
153,1,0,Üye İşyeri,"Worldrapor kullanımı için başvuru yapmalı mıyım?
Worldrapor ürünümüz için çalıştığınız Yapı Kredi şubesinden Kurumsal İnternet Şubesi başvurusu yapmanız yeterli olacaktır."
154,1,0,Üye İşyeri,"World üye işyeriyim. World özelliği kazanan kredi kartlarını başka banka posundan geçirdiğimde world puan verecek miyim ?
World üye işyerleri world özelliği kazanan kredi kartlarını sadece yapı kredi posundan geçirmeli , başka banka posu kullanıldığında hesabınızdan Yapı Kredi worldcardlara verdiğiniz worldpuan kadar puan kesintisi olacaktır."
155,1,0,Üye İşyeri,"World Üye İşyeri olmak için üye işyerinin Worldpuan vermesi zorunlu mudur?
Bütün world üye işyerlerinin worldcard işlemlerine worldpuan vermesi esastır. Worldcard işlemi YAPI KREDİ dışındaki bir bankanın posundan yapılsa dahi üye işyerinden Worldcard’a worldpuan aktarımı yapılmaktadır."
156,1,0,Üye İşyeri,"World Ödeme Noktası olmak için ne yapabilirim?
World Ödeme Noktası olabilmeniz için gerekli koşulları Yapı Kredi Bankası şubelerinden öğrenebilirsiniz."
157,1,0,Üye İşyeri,"World malzeme ve rulo taleplerimi nasıl iletebilirim?
Kurumsal İnternet Şubesi hizmetimizde Üye İşyeri İşlemleri menüsünde Üye İşyeri Hizmetleri adımından malzeme talebinizi oluşturabilirsiniz.

444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattı üzerinden üye işyeri numaranızı tuşlayarak rulo talep edilebilirsiniz. POS Terminali üzerinden İşyeri Yardım adımı altından POS Rulosu talep edebilirsiniz. Ayrıca müşteri temsilcimiz ile görüşerek WORLD malzeme taleplerinizi iletilebilirsiniz. Taleplerinizin elinize ulaşması sürecinde zaman ve iş gücü kaybını engellemek için YKB POS cihazınızın bulunduğu adresin güncel olduğundan emin olunuz. Güncellemeyi şubeniz aracılığyla yapabilirsiniz."
158,1,0,Üye İşyeri,"World Lisans programından sonra elimdeki Vakıfbank ve Fortisbank poslarını iade etmeli miyim?
Elinizdeki Vakıfbank ve Fortis POS`larını iade etmenize gerek yoktur ancak Vakıfbank ve Fortisbank kredi kartlarının World özelliğinden faydalanabilmesi için işlemleri World POS`unuzdan yapmanız gerekmektedir."
159,1,0,Üye İşyeri,"Vade farklı satış yapmak istiyorum nasıl talepte bulunabilirim ?
Vade farklı satış yetkinizin açılması için Yapı Kredi şubesinden başvuru yapabilirsiniz."
160,1,0,Üye İşyeri,"Üye işyeri ekstrelerimi hangi kanallardan alabilirim ?
Posta, faks ve e-mail ile ekstrelerinizi alabilirsiniz. Faks ya da e-mail talimatı için 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattını arayabilirsiniz."
161,1,0,Üye İşyeri,"Üye işyerinin Worldcard işlemlerini Yapı Kredi POS’u dışında bir terminalden yapması durumunda Worldpuan uygulaması nasıldır?
Üye işyerinin Worldcard işlemlerini Yapı Kredi POS’u dışında bir terminalden yapması durumunda, kart hamiline vermesi gereken Worldpuan verilmemiş olacağından, söz konusu puanların üye işyerinden alınarak kart hamili hesabına aktarılması esastır."
162,1,0,Üye İşyeri,"Taksitli satış yapmak istiyorum nasıl talepte bulunabilirim?
Taksitli satış yapabilmeniz için World üye işyeri olmanız gerekmektedir. World üye işyeri değilseniz Yapı Kredi şubesinden başvuru yapabilirsiniz. World üye işyeri olup taksitli satış yetkiniz kapalı ise taksitli satış yetkinizin açılması için Yapı Kredi şubesinden başvuru yapabilirsiniz."
163,1,0,Üye İşyeri,"Standart satışlarım için Hekim POS`u nasıl kullanabilirim?
Hekim POS kullanan üye işyerlerimiz standart ürün satış işlemini mevcut pos terminalleri üzerinden yapabilirler. İşlem sırasında POS terminali ekranında Muayene İşlemi mi? sorusu çıkacaktır. Girişe basıldığında hekimpos işlemi yapılır, Çıkışa basıldığında ise normal satış işlemi yapılabilir."
164,1,0,Üye İşyeri,"Satışlarımı pos üzerinden iptal edebilir miyim ?
Pos üzerinden yapılan peşin ve taksitli satışlarınızı aynı gün içinde günsonu almadan iptal edebilirsiniz."
165,1,0,Üye İşyeri,"POS'um çalışmıyorsa ne yapmalıyım?
Dial-up veya ADSL POS kullanıyorsanız öncelikle POS'unuzun elektrik hattına takılı olup olmadığını kontrol etmelisiniz. Elektrik hattında bir problem yoksa telefon hatlarında sorun olup olmadığını kontol edin. Hem elektrik hem de telefon ve ADSL hattınız düzgün çalışıyorsa 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattımızı arayarak 7 gün 24 saat destek alabilirsiniz."
166,1,0,Üye İşyeri,"POSNET (E- ticaret ) başvurumu nasıl yapabilirim?
Posnet başvuru formunu doldurduktan sonra , başvuru formunun çıktısı ile birlikte Yapı Kredi Bankası şubelerine başvurabilirsiniz."
167,1,0,Üye İşyeri,"POS sliplerini kaç yıl saklamalıyım?
POS sliplerinizi 5 yıl saklamalısınız."
168,1,0,Üye İşyeri,"Pos mutabakat işlemlerin için nasıl destek alabilirim?
World üye işyerimiz iseniz; Kurumsal İnternet Şubesi hizmetimizde Üye İşyeri İşlemleri / Üye İşyeri Raporları menüsünden Worldrapor ürünümüze ulaşabilirsiniz. Worldraporda;

Satış Raporları menüsünden günlük satış , mağaza ve kart performans bilgilerinize;
Müşteri Raporları menüsünden yaş grubu, medeni durum, öğrenim durumu ,şehir ,cinsiyet durumuna göre müşteri bilgilerinize;
Nakit Akış Raporları menüsünden bloke çözüm ve işlem tarihine göre işlem toplamlarınıza ve günlük işlem detaylarınıza;
Analiz Raporları menüsünden alışveriş aralığı ve adedi bazında analiz raporlarınıza;
Üye İşyeri Bilgileri menüsünden üye işyeri sayınıza, üye işyeri numaralarınıza, iletişim, marka ve world statü bilgilerinize;
Kampanya Raporları menüsünden kampanya tanımlarınıza, kampanya bazında müşteri harcamaları ve ödüllerine, kampanya karşılaştırma raporlarınıza ulaşabilirsiniz.

World üye işyerimiz değilseniz; Kurumsal İnternet Şubesi hizmetimizde Üye İşyeri İşlemleri / Üye İşyeri Raporları / POS Üye İşyeri Raporları menüsünden;

Pos Üye İşyeri Ciro raporlarınıza;
İşlem tarihine ve bloke çözüm tarihi bazında Pos Üye işyeri Günlük Pos Hareketleri Verisi raporlarınıza;
Üye işyeri numarası ve hesap numarası bazında Pos Üye İşyeri Nakit Akış raporlarınıza ulaşabilirsiniz.

444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattını arayarak destek alabilirsiniz."
169,1,0,Üye İşyeri,"POS kullanımı hakkında nerden bilgi alabilirim?
Kurulum sırasında size bırakılan kullanım kılavuzlarından veya 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattımızı arayarak her türlü işlemin POS'ta nasıl yapıldığıyla ilgili bilgi alabilirsiniz."
170,1,0,Üye İşyeri,"Pos başvurumu nereden gerçekleştirebilirim ?
Pos başvurularınızı Yapı Kredi Bankası şubelerinden yapabilirsiniz."
171,1,0,Üye İşyeri,"Pos arızaları için hangi numaradan destek alabilirim?
Kurumsal İnternet Şubesi hizmetimizde Üye İşyeri İşlemleri menüsünde Üye İşyeri Hizmetleri adımından pos arızanızla ilgili talep oluşturabilirsiniz.
444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattını arayarak destek alabilirsiniz."
172,1,0,Üye İşyeri,"Ortak pos kullanırken pos sahibi banka başka banka olsa bile ben size Mobil POS / ADSL bedeli ödeyecek miyim?
Ortak POS sahibi başka banka olsa dahil mobil POS/adsl POS ücreti alınmaktadır."
173,1,0,Üye İşyeri,"Ortak pos başvurumu nereden gerçekleştirebilirim?
Ortak pos başvurularınızı Yapı Kredi Bankası şubelerinden yapabilirsiniz."
